"ID","RSU Code","SDU Billing Rates","Circle","GST State","ID (Rsu Items)","Item (Rsu Items)","Plan FAT (Rsu Items)","Plan Fibre length (Rsu Items)","Plan HP (Rsu Items)"
"","","","","","fjhuo4e9sb","SER-FSDU-CFT-12F",84,0,1000
"","","","","","fjhu0umsgc","SER-FSDU-CFT-24F",84,0,1000
"","","","","","fjhudmtqjs","SER-FSDU-CFT-48F",84,0,1000
"KK4-0-DEL-11209","KK4-0","DEL 1 Year Fix","DEL","","fjhud3a247","SER-FSDU-CFT-6F",128,0,1024
"","","","","","fjhukl3ift","SER-FSDU-CFT-12F",128,0,1024
"","","","","","fjhu7ugh6k","SER-FSDU-CFT-24F",128,0,1024
"","","","","","fjhuam62mc","SER-FSDU-CFT-48F",128,0,1024
"KA2-0-DEL-11208","KA2-0","DEL 1 Year Fix","DEL","","fjhusa4eva","SER-FSDU-CFT-6F",202,0,1952
"","","","","","fjhuigcjbv","SER-FSDU-CFT-12F",202,0,1952
"","","","","","fjhu7avqqi","SER-FSDU-CFT-24F",202,0,1952
"","","","","","fjhudlsj5i","SER-FSDU-CFT-48F",202,0,1952
"K4S-0-DEL-11207","K4S-0","DEL 1 Year Fix","DEL","","fjhum509qr","SER-FSDU-CFT-6F",252,0,2016
"","","","","","fjhusdv8j4","SER-FSDU-CFT-12F",252,0,2016
"","","","","","fjhu3ugd7o","SER-FSDU-CFT-24F",252,0,2016
"","","","","","fjhunqois2","SER-FSDU-CFT-48F",252,0,2016
"K4N-0-DEL-11206","K4N-0","DEL 1 Year Fix","DEL","Delhi","fjhu86rld7","SER-FSDU-CFT-6F",200,0,1600
"","","","","","fjhuu5300i","SER-FSDU-CFT-12F",200,0,1600
"","","","","","fjhug87b31","SER-FSDU-CFT-24F",200,0,1600
"","","","","","fjhuj225bs","SER-FSDU-CFT-48F",200,0,1600
"K1Q-0-DEL-11205","K1Q-0","DEL 1 Year Fix","DEL","","fjhuc4o322","SER-FSDU-CFT-6F",73,0,616
"","","","","","fjhugi05oh","SER-FSDU-CFT-12F",73,0,616
"","","","","","fjhu9q62n9","SER-FSDU-CFT-24F",73,0,616
"","","","","","fjhu1mkoa9","SER-FSDU-CFT-48F",73,0,616
"K1I-0-DEL-11204","K1I-0","DEL 1 Year Fix","DEL","","fjhuusg2ru","SER-FSDU-CFT-6F",77,0,1000
"","","","","","fjhu0bbvfl","SER-FSDU-CFT-12F",77,0,1000
"","","","","","fjhub20ep5","SER-FSDU-CFT-24F",77,0,1000
"","","","","","fjhu6rgodg","SER-FSDU-CFT-48F",77,0,1000
"K0S-0-DEL-11203","K0S-0","DEL 1 Year Fix","DEL","Delhi","fjhug0umsd","SER-FSDU-CFT-6F",85,0,680
"","","","","","fjhujqp9nv","SER-FSDU-CFT-12F",85,0,680
"","","","","","fjhud2gso5","SER-FSDU-CFT-24F",85,0,680
"","","","","","fjhup7f9qb","SER-FSDU-CFT-48F",85,0,680
"JL3-0-DEL-11202","JL3-0","DEL 1 Year Fix","DEL","","fjhuubcnap","SER-FSDU-CFT-6F",99,0,856
"","","","","","fjhue3t45e","SER-FSDU-CFT-12F",99,0,856
"","","","","","fjhuk6m5u9","SER-FSDU-CFT-24F",99,0,856
"","","","","","fjhuq6cvqj","SER-FSDU-CFT-48F",99,0,856
"J4U-0-DEL-11201","J4U-0","DEL 1 Year Fix","DEL","","fjht5qg8kj","SER-FSDU-CFT-6F",210,0,1680
"","","","","","fjht79ciae","SER-FSDU-CFT-12F",210,0,1680
"","","","","","fjhts21s7p","SER-FSDU-CFT-24F",210,0,1680
"","","","","","fjhte910ku","SER-FSDU-CFT-48F",210,0,1680
"J3R-0-DEL-11200","J3R-0","DEL 1 Year Fix","DEL","","fjhtr61ckq","SER-FSDU-CFT-6F",353,0,2824
"","","","","","fjht6i14u1","SER-FSDU-CFT-12F",353,0,2824
"","","","","","fjht0l7od0","SER-FSDU-CFT-24F",353,0,2824
"","","","","","fjhte0d9v9","SER-FSDU-CFT-48F",353,0,2824
"J3N-0-DEL-11199","J3N-0","DEL 1 Year Fix","DEL","","fjhttouovj","SER-FSDU-CFT-6F",74,0,672
"","","","","","fjhth036e1","SER-FSDU-CFT-12F",74,0,672
"","","","","","fjht75a6cq","SER-FSDU-CFT-24F",74,0,672
"","","","","","fjht2s454q","SER-FSDU-CFT-48F",74,0,672
"J3J-0-DEL-11198","J3J-0","DEL 1 Year Fix","DEL","","fjht5ort6q","SER-FSDU-CFT-6F",362,0,3976
"","","","","","fjhtptbf4i","SER-FSDU-CFT-12F",362,0,3976
"","","","","","fjht34i6rn","SER-FSDU-CFT-24F",362,0,3976
"","","","","","fjht105iq4","SER-FSDU-CFT-48F",362,0,3976
"J3D-0-DEL-11197","J3D-0","DEL 1 Year Fix","DEL","","fjhthcdihc","SER-FSDU-CFT-6F",362,0,2896
"","","","","","fjht15eun1","SER-FSDU-CFT-12F",362,0,2896
"","","","","","fjhtvp6u18","SER-FSDU-CFT-24F",362,0,2896
"","","","","","fjhtumrgjv","SER-FSDU-CFT-48F",362,0,2896
"J3C-0-DEL-11196","J3C-0","DEL 1 Year Fix","DEL","","fjhtsb88bh","SER-FSDU-CFT-6F",216,0,3432
"","","","","","fjhttcbb3h","SER-FSDU-CFT-12F",216,0,3432
"","","","","","fjhtvlhmdf","SER-FSDU-CFT-24F",216,0,3432
"","","","","","fjht436bq5","SER-FSDU-CFT-48F",216,0,3432
"J2E-0-DEL-11195","J2E-0","DEL 1 Year Fix","DEL","","fjhtas7bg7","SER-FSDU-CFT-6F",314,0,2512
"","","","","","fjhtfabo5t","SER-FSDU-CFT-12F",314,0,2512
"","","","","","fjhtie9fnh","SER-FSDU-CFT-24F",314,0,2512
"","","","","","fjhtsema8t","SER-FSDU-CFT-48F",314,0,2512
"J1X-0-DEL-11194","J1X-0","DEL 1 Year Fix","DEL","","fjhtnjgg16","SER-FSDU-CFT-6F",306,0,2448
"","","","","","fjht7q4uvu","SER-FSDU-CFT-12F",306,0,2448
"","","","","","fjhtre2ljn","SER-FSDU-CFT-24F",306,0,2448
"","","","","","fjhtsesch4","SER-FSDU-CFT-48F",306,0,2448
"J1H-0-DEL-11193","J1H-0","DEL 1 Year Fix","DEL","","fjhte9rg78","SER-FSDU-CFT-6F",250,0,2000
"","","","","","fjht6i1q2r","SER-FSDU-CFT-12F",250,0,2000
"","","","","","fjhtb4fje7","SER-FSDU-CFT-24F",250,0,2000
"","","","","","fjhtcu27j1","SER-FSDU-CFT-48F",250,0,2000
"J1G-0-DEL-11192","J1G-0","DEL 1 Year Fix","DEL","","fjhs3gjdfh","SER-FSDU-CFT-6F",216,0,1728
"","","","","","fjhsg8medp","SER-FSDU-CFT-12F",216,0,1728
"","","","","","fjhsktb27s","SER-FSDU-CFT-24F",216,0,1728
"","","","","","fjhs4ff2uc","SER-FSDU-CFT-48F",216,0,1728
"J0N-0-DEL-11191","J0N-0","DEL 1 Year Fix","DEL","","fjhsl742i3","SER-FSDU-CFT-6F",238,0,1904
"","","","","","fjhsivid0n","SER-FSDU-CFT-12F",238,0,1904
"","","","","","fjhsvs5ca3","SER-FSDU-CFT-24F",238,0,1904
"","","","","","fjhsj4c4ao","SER-FSDU-CFT-48F",238,0,1904
"HV0-0-DEL-11190","HV0-0","DEL 1 Year Fix","DEL","Delhi","fjhs1f1pnn","SER-FSDU-CFT-6F",48,0,384
"","","","","","fjhsnec9a9","SER-FSDU-CFT-12F",48,0,384
"","","","","","fjhs6lvapd","SER-FSDU-CFT-24F",48,0,384
"","","","","","fjhs7b93fr","SER-FSDU-CFT-48F",48,0,384
"HK4-0-DEL-11189","HK4-0","DEL 1 Year Fix","DEL","","fjhsba8bco","SER-FSDU-CFT-6F",76,0,816
"","","","","","fjhsb9fbe3","SER-FSDU-CFT-12F",76,0,816
"","","","","","fjhsf2fr12","SER-FSDU-CFT-24F",76,0,816
"","","","","","fjhs26bv07","SER-FSDU-CFT-48F",76,0,816
"HI3-0-DEL-11188","HI3-0","DEL 1 Year Fix","DEL","","fjhst3sp4l","SER-FSDU-CFT-6F",44,0,352
"","","","","","fjhsf59jvm","SER-FSDU-CFT-12F",44,0,352
"","","","","","fjhsat9brl","SER-FSDU-CFT-24F",44,0,352
"","","","","","fjhsve96d5","SER-FSDU-CFT-48F",44,0,352
"HE3-0-DEL-11187","HE3-0","DEL 1 Year Fix","DEL","","fjhsfrs23a","SER-FSDU-CFT-6F",93,0,1448
"","","","","","fjhs8pd2u4","SER-FSDU-CFT-12F",93,0,1448
"","","","","","fjhsiqi57e","SER-FSDU-CFT-24F",93,0,1448
"","","","","","fjhs90hh51","SER-FSDU-CFT-48F",93,0,1448
"HE2-0-DEL-11186","HE2-0","DEL 1 Year Fix","DEL","","fjhs5b1rqv","SER-FSDU-CFT-6F",352,0,2816
"","","","","","fjhs899lta","SER-FSDU-CFT-12F",352,0,2816
"","","","","","fjhseuiumb","SER-FSDU-CFT-24F",352,0,2816
"","","","","","fjhs30vpom","SER-FSDU-CFT-48F",352,0,2816
"HD2-0-DEL-11185","HD2-0","DEL 1 Year Fix","DEL","Delhi","fjhspdfe03","SER-FSDU-CFT-6F",177,0,1600
"","","","","","fjhsoah359","SER-FSDU-CFT-12F",177,0,1600
"","","","","","fjhsd41o3v","SER-FSDU-CFT-24F",177,0,1600
"","","","","","fjhs40nh0l","SER-FSDU-CFT-48F",177,0,1600
"HA4-0-DEL-11184","HA4-0","DEL 1 Year Fix","DEL","","fjhs8e2g9a","SER-FSDU-CFT-6F",89,0,824
"","","","","","fjhs3bboer","SER-FSDU-CFT-12F",89,0,824
"","","","","","fjhsb29ag2","SER-FSDU-CFT-24F",89,0,824
"","","","","","fjhs1f2obi","SER-FSDU-CFT-48F",89,0,824
"H3S-0-DEL-11183","H3S-0","DEL 1 Year Fix","DEL","","fjhr0eiovl","SER-FSDU-CFT-6F",167,0,1368
"","","","","","fjhrp998ed","SER-FSDU-CFT-12F",167,0,1368
"","","","","","fjhr0slv8s","SER-FSDU-CFT-24F",167,0,1368
"","","","","","fjhr589u83","SER-FSDU-CFT-48F",167,0,1368
"H3N-0-DEL-11182","H3N-0","DEL 1 Year Fix","DEL","","fjhrbeh34i","SER-FSDU-CFT-6F",199,0,2176
"","","","","","fjhr36v171","SER-FSDU-CFT-12F",199,0,2176
"","","","","","fjhrldj1ps","SER-FSDU-CFT-24F",199,0,2176
"","","","","","fjhrgs2chq","SER-FSDU-CFT-48F",199,0,2176
"H3J-0-DEL-11181","H3J-0","DEL 1 Year Fix","DEL","","fjhrq2vfv3","SER-FSDU-CFT-6F",202,0,1616
"","","","","","fjhrt307tm","SER-FSDU-CFT-12F",202,0,1616
"","","","","","fjhrql08oe","SER-FSDU-CFT-24F",202,0,1616
"","","","","","fjhrai3gof","SER-FSDU-CFT-48F",202,0,1616
"H3F-0-DEL-11180","H3F-0","DEL 1 Year Fix","DEL","","fjhrv2a0c7","SER-FSDU-CFT-6F",160,0,1280
"","","","","","fjhrdo3bjh","SER-FSDU-CFT-12F",160,0,1280
"","","","","","fjhri5n7bt","SER-FSDU-CFT-24F",160,0,1280
"","","","","","fjhrlg9p2o","SER-FSDU-CFT-48F",160,0,1280
"H3D-0-DEL-11179","H3D-0","DEL 1 Year Fix","DEL","","fjhrf0uak2","SER-FSDU-CFT-6F",62,0,736
"","","","","","fjhr8fpo3n","SER-FSDU-CFT-12F",62,0,736
"","","","","","fjhrn1jet5","SER-FSDU-CFT-24F",62,0,736
"","","","","","fjhr5bgnin","SER-FSDU-CFT-48F",62,0,736
"H2F-0-DEL-11178","H2F-0","DEL 1 Year Fix","DEL","","fjhrjg87s5","SER-FSDU-CFT-6F",153,0,1224
"","","","","","fjhrrjkleb","SER-FSDU-CFT-12F",153,0,1224
"","","","","","fjhr6cilll","SER-FSDU-CFT-24F",153,0,1224
"","","","","","fjhrkmilko","SER-FSDU-CFT-48F",153,0,1224
"GWX-0-DEL-11177","GWX-0","DEL 1 Year Fix","DEL","","fjhr42ir99","SER-FSDU-CFT-6F",69,0,1104
"","","","","","fjhrnfc1dm","SER-FSDU-CFT-12F",69,0,1104
"","","","","","fjhrsadqvo","SER-FSDU-CFT-24F",69,0,1104
"","","","","","fjhr9a975s","SER-FSDU-CFT-48F",69,0,1104
"GUY-0-DEL-11176","GUY-0","DEL 1 Year Fix","DEL","","fjhr6e6n49","SER-FSDU-CFT-6F",65,0,520
"","","","","","fjhrbg0chq","SER-FSDU-CFT-12F",65,0,520
"","","","","","fjhrtrl73u","SER-FSDU-CFT-24F",65,0,520
"","","","","","fjhr3bhqhs","SER-FSDU-CFT-48F",65,0,520
"GUV-0-DEL-11175","GUV-0","DEL 1 Year Fix","DEL","","fjhrh5qr38","SER-FSDU-CFT-6F",38,0,304
"","","","","","fjhr97ujke","SER-FSDU-CFT-12F",38,0,304
"","","","","","fjhr80jp6u","SER-FSDU-CFT-24F",38,0,304
"","","","","","fjhr3ahj43","SER-FSDU-CFT-48F",38,0,304
"GSP-0-DEL-11174","GSP-0","DEL 1 Year Fix","DEL","","fjhq6fi5ch","SER-FSDU-CFT-6F",25,0,200
"","","","","","fjhqttmaeq","SER-FSDU-CFT-12F",25,0,200
"","","","","","fjhqptvtd3","SER-FSDU-CFT-24F",25,0,200
"","","","","","fjhq6i42lq","SER-FSDU-CFT-48F",25,0,200
"GSC-0-DEL-11173","GSC-0","DEL 1 Year Fix","DEL","","fjhq42gfuu","SER-FSDU-CFT-6F",12,0,96
"","","","","","fjhqb0edib","SER-FSDU-CFT-12F",12,0,96
"","","","","","fjhqc7sb0a","SER-FSDU-CFT-24F",12,0,96
"","","","","","fjhqq09jjg","SER-FSDU-CFT-48F",12,0,96
"GPN-0-DEL-11172","GPN-0","DEL 1 Year Fix","DEL","","fjhqh3dnh3","SER-FSDU-CFT-6F",32,0,512
"","","","","","fjhq1dkjhq","SER-FSDU-CFT-12F",32,0,512
"","","","","","fjhqcqthan","SER-FSDU-CFT-24F",32,0,512
"","","","","","fjhqcg4lou","SER-FSDU-CFT-48F",32,0,512
"GPE-1-DEL-11171","GPE-1","DEL 1 Year Fix","DEL","","fjhq3jsuhk","SER-FSDU-CFT-6F",40,0,320
"","","","","","fjhq1e7e33","SER-FSDU-CFT-12F",40,0,320
"","","","","","fjhqdlqtia","SER-FSDU-CFT-24F",40,0,320
"","","","","","fjhqvedc1u","SER-FSDU-CFT-48F",40,0,320
"GPE-0-DEL-11170","GPE-0","DEL 1 Year Fix","DEL","","fjhq7iu58n","SER-FSDU-CFT-6F",106,0,848
"","","","","","fjhqja8icp","SER-FSDU-CFT-12F",106,0,848
"","","","","","fjhq2phb7e","SER-FSDU-CFT-24F",106,0,848
"","","","","","fjhqpnqsro","SER-FSDU-CFT-48F",106,0,848
"GP5-0-DEL-11169","GP5-0","DEL 1 Year Fix","DEL","","fjhqb7lt88","SER-FSDU-CFT-6F",29,0,232
"","","","","","fjhqlu9mlv","SER-FSDU-CFT-12F",29,0,232
"","","","","","fjhq4246hv","SER-FSDU-CFT-24F",29,0,232
"","","","","","fjhqd2r3ki","SER-FSDU-CFT-48F",29,0,232
"GOR-0-DEL-11168","GOR-0","DEL 1 Year Fix","DEL","","fjhq36smpd","SER-FSDU-CFT-6F",75,0,1200
"","","","","","fjhqdggsvm","SER-FSDU-CFT-12F",75,0,1200
"","","","","","fjhqrfgfcn","SER-FSDU-CFT-24F",75,0,1200
"","","","","","fjhq6fv9cq","SER-FSDU-CFT-48F",75,0,1200
"GNW-1-DEL-11167","GNW-1","DEL 1 Year Fix","DEL","","fjhq49v2nq","SER-FSDU-CFT-6F",90,0,1440
"","","","","","fjhq3ar616","SER-FSDU-CFT-12F",90,0,1440
"","","","","","fjhqrkb1r0","SER-FSDU-CFT-24F",90,0,1440
"","","","","","fjhqdaarhj","SER-FSDU-CFT-48F",90,0,1440
"GNW-0-DEL-11166","GNW-0","DEL 1 Year Fix","DEL","","fjhqq577et","SER-FSDU-CFT-6F",78,0,1248
"","","","","","fjhqvgnpe4","SER-FSDU-CFT-12F",78,0,1248
"","","","","","fjhqc0s6g2","SER-FSDU-CFT-24F",78,0,1248
"","","","","","fjhq56t67p","SER-FSDU-CFT-48F",78,0,1248
"GNU-0-DEL-11165","GNU-0","DEL 1 Year Fix","DEL","","fjhp3lmf0f","SER-FSDU-CFT-6F",12,0,152
"","","","","","fjhp7jtn03","SER-FSDU-CFT-12F",12,0,152
"","","","","","fjhpfo1qpl","SER-FSDU-CFT-24F",12,0,152
"","","","","","fjhpki2g7r","SER-FSDU-CFT-48F",12,0,152
"GN3-0-DEL-11164","GN3-0","DEL 1 Year Fix","DEL","","fjhpohmsah","SER-FSDU-CFT-6F",48,0,768
"","","","","","fjhpha9hao","SER-FSDU-CFT-12F",48,0,768
"","","","","","fjhpeueq9a","SER-FSDU-CFT-24F",48,0,768
"","","","","","fjhppimmch","SER-FSDU-CFT-48F",48,0,768
"GMT-0-DEL-11163","GMT-0","DEL 1 Year Fix","DEL","","fjhpcrshk8","SER-FSDU-CFT-6F",99,0,1584
"","","","","","fjhp1ngavp","SER-FSDU-CFT-12F",99,0,1584
"","","","","","fjhpkpsr91","SER-FSDU-CFT-24F",99,0,1584
"","","","","","fjhpghps7j","SER-FSDU-CFT-48F",99,0,1584
"GMA-0-DEL-11162","GMA-0","DEL 1 Year Fix","DEL","Delhi","fjhp6shbgm","SER-FSDU-CFT-6F",784,0,78
"","","","","","fjhpck5s0r","SER-FSDU-CFT-12F",784,0,78
"","","","","","fjhprn71md","SER-FSDU-CFT-24F",784,0,78
"","","","","","fjhpt0njsm","SER-FSDU-CFT-48F",784,0,78
"GKR-0-DEL-11161","GKR-0","DEL 1 Year Fix","DEL","","fjhpr6qdov","SER-FSDU-CFT-6F",118,0,1896
"","","","","","fjhprf317v","SER-FSDU-CFT-12F",118,0,1896
"","","","","","fjhpmh4n30","SER-FSDU-CFT-24F",118,0,1896
"","","","","","fjhphrjc1o","SER-FSDU-CFT-48F",118,0,1896
"GKD-0-DEL-11160","GKD-0","DEL 1 Year Fix","DEL","","fjhpktbeuv","SER-FSDU-CFT-6F",16,0,128
"","","","","","fjhpn7n84q","SER-FSDU-CFT-12F",16,0,128
"","","","","","fjhp3erlpe","SER-FSDU-CFT-24F",16,0,128
"","","","","","fjhp1897bd","SER-FSDU-CFT-48F",16,0,128
"GJU-0-DEL-11159","GJU-0","DEL 1 Year Fix","DEL","","fjhpqd4do7","SER-FSDU-CFT-6F",48,0,768
"","","","","","fjhpsk81gf","SER-FSDU-CFT-12F",48,0,768
"","","","","","fjhpsjt346","SER-FSDU-CFT-24F",48,0,768
"","","","","","fjhp4eug19","SER-FSDU-CFT-48F",48,0,768
"GJR-0-DEL-11158","GJR-0","DEL 1 Year Fix","DEL","","fjhpfg1fab","SER-FSDU-CFT-6F",72,0,1152
"","","","","","fjhpaou00s","SER-FSDU-CFT-12F",72,0,1152
"","","","","","fjhpd85jdb","SER-FSDU-CFT-24F",72,0,1152
"","","","","","fjhpq2dpli","SER-FSDU-CFT-48F",72,0,1152
"GIW-0-DEL-11157","GIW-0","DEL 1 Year Fix","DEL","","fjhofuccog","SER-FSDU-CFT-6F",40,0,320
"","","","","","fjho6a19vg","SER-FSDU-CFT-12F",40,0,320
"","","","","","fjho1ankks","SER-FSDU-CFT-24F",40,0,320
"","","","","","fjhoedcrc4","SER-FSDU-CFT-48F",40,0,320
"GHD-0-DEL-11156","GHD-0","DEL 1 Year Fix","DEL","","fjho7b8af7","SER-FSDU-CFT-6F",75,0,600
"","","","","","fjhodjuo7a","SER-FSDU-CFT-12F",75,0,600
"","","","","","fjhoeu068l","SER-FSDU-CFT-24F",75,0,600
"","","","","","fjho6g675f","SER-FSDU-CFT-48F",75,0,600
"GEU-0-DEL-11155","GEU-0","DEL 1 Year Fix","DEL","","fjhoa45ct4","SER-FSDU-CFT-6F",26,0,416
"","","","","","fjhoh2cnq9","SER-FSDU-CFT-12F",26,0,416
"","","","","","fjho39gt9l","SER-FSDU-CFT-24F",26,0,416
"","","","","","fjho00gqhg","SER-FSDU-CFT-48F",26,0,416
"GBR-1-DEL-11154","GBR-1","DEL 1 Year Fix","DEL","","fjho5djvrk","SER-FSDU-CFT-6F",68,0,1088
"","","","","","fjhopbgmhq","SER-FSDU-CFT-12F",68,0,1088
"","","","","","fjho6u2o4h","SER-FSDU-CFT-24F",68,0,1088
"","","","","","fjhodh2j8i","SER-FSDU-CFT-48F",68,0,1088
"GBR-0-DEL-11153","GBR-0","DEL 1 Year Fix","DEL","","fjhoec6lqn","SER-FSDU-CFT-6F",219,0,3504
"","","","","","fjhor3j4i3","SER-FSDU-CFT-12F",219,0,3504
"","","","","","fjhomgbs1s","SER-FSDU-CFT-24F",219,0,3504
"","","","","","fjholgbjcr","SER-FSDU-CFT-48F",219,0,3504
"GA2-0-DEL-11152","GA2-0","DEL 1 Year Fix","DEL","","fjhoco3oik","SER-FSDU-CFT-6F",119,0,952
"","","","","","fjhojj6l5u","SER-FSDU-CFT-12F",119,0,952
"","","","","","fjhoh6a90i","SER-FSDU-CFT-24F",119,0,952
"","","","","","fjhouhk0ke","SER-FSDU-CFT-48F",119,0,952
"G4R-0-DEL-11151","G4R-0","DEL 1 Year Fix","DEL","Delhi","fjhoit0086","SER-FSDU-CFT-6F",0,0,0
"","","","","","fjhoodpu6m","SER-FSDU-CFT-12F",0,0,0
"","","","","","fjhokkc4vm","SER-FSDU-CFT-24F",0,0,0
"","","","","","fjho7883so","SER-FSDU-CFT-48F",0,0,0
"G4L-0-DEL-11150","G4L-0","DEL 1 Year Fix","DEL","Delhi","fjhou1dj4d","SER-FSDU-CFT-6F",162,0,1304
"","","","","","fjhoq0vitn","SER-FSDU-CFT-12F",162,0,1304
"","","","","","fjhot02uf5","SER-FSDU-CFT-24F",162,0,1304
"","","","","","fjhogrrocg","SER-FSDU-CFT-48F",162,0,1304
"G4A-0-DEL-11149","G4A-0","DEL 1 Year Fix","DEL","","fjhonojpbi","SER-FSDU-CFT-6F",159,0,2544
"","","","","","fjhoehso3j","SER-FSDU-CFT-12F",159,0,2544
"","","","","","fjhofsc3sb","SER-FSDU-CFT-24F",159,0,2544
"","","","","","fjhoppndit","SER-FSDU-CFT-48F",159,0,2544
"G3S-1-DEL-11148","G3S-1","DEL 1 Year Fix","DEL","","fjhna68gke","SER-FSDU-CFT-6F",20,0,160
"","","","","","fjhnmq8lma","SER-FSDU-CFT-12F",20,0,160
"","","","","","fjhnddh6l0","SER-FSDU-CFT-24F",20,0,160
"","","","","","fjhn1gbjac","SER-FSDU-CFT-48F",20,0,160
"G3S-0-DEL-11147","G3S-0","DEL 1 Year Fix","DEL","","fjhnipe6ha","SER-FSDU-CFT-6F",76,0,1216
"","","","","","fjhnmjq34q","SER-FSDU-CFT-12F",76,0,1216
"","","","","","fjhnv64lh6","SER-FSDU-CFT-24F",76,0,1216
"","","","","","fjhnr4b0b5","SER-FSDU-CFT-48F",76,0,1216
"G3R-0-DEL-11146","G3R-0","DEL 1 Year Fix","DEL","","fjhno9g7tt","SER-FSDU-CFT-6F",88,0,1408
"","","","","","fjhn08l59o","SER-FSDU-CFT-12F",88,0,1408
"","","","","","fjhnb65dnl","SER-FSDU-CFT-24F",88,0,1408
"","","","","","fjhn6rskjm","SER-FSDU-CFT-48F",88,0,1408
"G3D-0-DEL-11145","G3D-0","DEL 1 Year Fix","DEL","","fjhnp701e6","SER-FSDU-CFT-6F",64,0,1024
"","","","","","fjhn171trv","SER-FSDU-CFT-12F",64,0,1024
"","","","","","fjhnbn8sdd","SER-FSDU-CFT-24F",64,0,1024
"","","","","","fjhniuc3uq","SER-FSDU-CFT-48F",64,0,1024
"G17-0-DEL-11144","G17-0","DEL 1 Year Fix","DEL","","fjhnghbeos","SER-FSDU-CFT-6F",53,0,848
"","","","","","fjhn4a7cd7","SER-FSDU-CFT-12F",53,0,848
"","","","","","fjhnvkvdj3","SER-FSDU-CFT-24F",53,0,848
"","","","","","fjhnfqu2gv","SER-FSDU-CFT-48F",53,0,848
"FZX-0-DEL-11143","FZX-0","DEL 1 Year Fix","DEL","","fjhnd4ppb1","SER-FSDU-CFT-6F",329,0,2632
"","","","","","fjhnl4ot2u","SER-FSDU-CFT-12F",329,0,2632
"","","","","","fjhnlfc1hi","SER-FSDU-CFT-24F",329,0,2632
"","","","","","fjhnlbm9np","SER-FSDU-CFT-48F",329,0,2632
"FX2-0-DEL-11142","FX2-0","DEL 1 Year Fix","DEL","","fjhnmj92md","SER-FSDU-CFT-6F",173,0,1384
"","","","","","fjhntn0no4","SER-FSDU-CFT-12F",173,0,1384
"","","","","","fjhn221c2n","SER-FSDU-CFT-24F",173,0,1384
"","","","","","fjhnj02d25","SER-FSDU-CFT-48F",173,0,1384
"FP2-0-DEL-11141","FP2-0","DEL 1 Year Fix","DEL","","fjhn7phsd7","SER-FSDU-CFT-6F",275,0,2200
"","","","","","fjhn6mhduh","SER-FSDU-CFT-12F",275,0,2200
"","","","","","fjhn2gm40d","SER-FSDU-CFT-24F",275,0,2200
"","","","","","fjhnc7a05h","SER-FSDU-CFT-48F",275,0,2200
"FM2-0-DEL-11140","FM2-0","DEL 1 Year Fix","DEL","","fjhndvo2fv","SER-FSDU-CFT-6F",16,0,128
"","","","","","fjhn3ointc","SER-FSDU-CFT-12F",16,0,128
"","","","","","fjhnjpsvot","SER-FSDU-CFT-24F",16,0,128
"","","","","","fjhnfins71","SER-FSDU-CFT-48F",16,0,128
"F3T-0-DEL-11139","F3T-0","DEL 1 Year Fix","DEL","","fjhnfa8d3r","SER-FSDU-CFT-6F",125,0,1000
"","","","","","fjhneq3vvl","SER-FSDU-CFT-12F",125,0,1000
"","","","","","fjhn0gsbjr","SER-FSDU-CFT-24F",125,0,1000
"","","","","","fjhn1a98ov","SER-FSDU-CFT-48F",125,0,1000
"F1T-0-DEL-11138","F1T-0","DEL 1 Year Fix","DEL","","fjhmgje7nd","SER-FSDU-CFT-6F",298,0,2384
"","","","","","fjhmg6v2cj","SER-FSDU-CFT-12F",298,0,2384
"","","","","","fjhmqugebp","SER-FSDU-CFT-24F",298,0,2384
"","","","","","fjhm1597r0","SER-FSDU-CFT-48F",298,0,2384
"F02-0-DEL-11137","F02-0","DEL 1 Year Fix","DEL","","fjhmqbr9cq","SER-FSDU-CFT-6F",221,0,3536
"","","","","","fjhmd4gdiu","SER-FSDU-CFT-12F",221,0,3536
"","","","","","fjhm72o7e1","SER-FSDU-CFT-24F",221,0,3536
"","","","","","fjhmnp86tb","SER-FSDU-CFT-48F",221,0,3536
"E2X-0-DEL-11136","E2X-0","DEL 1 Year Fix","DEL","","fjhm8bfi4h","SER-FSDU-CFT-6F",268,0,2144
"","","","","","fjhmdjf016","SER-FSDU-CFT-12F",268,0,2144
"","","","","","fjhm59eg0b","SER-FSDU-CFT-24F",268,0,2144
"","","","","","fjhmiffpnm","SER-FSDU-CFT-48F",268,0,2144
"DX3-0-DEL-11135","DX3-0","DEL 1 Year Fix","DEL","","fjhmfr7na3","SER-FSDU-CFT-6F",213,0,1704
"","","","","","fjhmr3vjb0","SER-FSDU-CFT-12F",213,0,1704
"","","","","","fjhmcvpa30","SER-FSDU-CFT-24F",213,0,1704
"","","","","","fjhmep2267","SER-FSDU-CFT-48F",213,0,1704
"DU4-0-DEL-11134","DU4-0","DEL 1 Year Fix","DEL","","fjhmhh8fg9","SER-FSDU-CFT-6F",128,0,952
"","","","","","fjhm9usltv","SER-FSDU-CFT-12F",128,0,952
"","","","","","fjhmqgoa00","SER-FSDU-CFT-24F",128,0,952
"","","","","","fjhmdnfb1m","SER-FSDU-CFT-48F",128,0,952
