"ID","RSU Code","SDU Billing Rates","Circle","GST State","ID (Rsu Items)","Item (Rsu Items)","Plan FAT (Rsu Items)","Plan Fibre length (Rsu Items)","Plan HP (Rsu Items)"
"","","","","","1ne00bjs37","SER-FSDU-CFT-48F",286,0,2320
"NNG-0-KTK-11423","NNG-0","KTK 1 Year Fix","KTK","","1ne0egvhvd","SER-FSDU-CFT-6F",107,0,1056
"","","","","","1ne05r21lj","SER-FSDU-CFT-12F",107,0,1056
"","","","","","1ne0k97oit","SER-FSDU-CFT-24F",107,0,1056
"","","","","","1ne083cjo2","SER-FSDU-CFT-48F",107,0,1056
"NNB-0-KTK-11422","NNB-0","KTK 1 Year Fix","KTK","","1ne0j5qupi","SER-FSDU-CFT-6F",229,0,2240
"","","","","","1ne0ggblun","SER-FSDU-CFT-12F",229,0,2240
"","","","","","1ne0dpvk4s","SER-FSDU-CFT-24F",229,0,2240
"","","","","","1ne0boor91","SER-FSDU-CFT-48F",229,0,2240
"NMR-0-KTK-11421","NMR-0","KTK 1 Year Fix","KTK","","1ne0te3ln3","SER-FSDU-CFT-6F",394,0,3208
"","","","","","1ne0h8t1u0","SER-FSDU-CFT-12F",394,0,3208
"","","","","","1ne0pd4plo","SER-FSDU-CFT-24F",394,0,3208
"","","","","","1ne0vbci64","SER-FSDU-CFT-48F",394,0,3208
"NJC-0-KTK-11420","NJC-0","KTK 1 Year Fix","KTK","","1ne0jkkdct","SER-FSDU-CFT-6F",239,0,2000
"","","","","","1ne0m69is0","SER-FSDU-CFT-12F",239,0,2000
"","","","","","1ne02lnmkm","SER-FSDU-CFT-24F",239,0,2000
"","","","","","1ne0hebifd","SER-FSDU-CFT-48F",239,0,2000
"NGX-0-KTK-11419","NGX-0","KTK 1 Year Fix","KTK","","1ne0li4eib","SER-FSDU-CFT-6F",261,0,2144
"","","","","","1ne0n98t48","SER-FSDU-CFT-12F",261,0,2144
"","","","","","1ne04met3t","SER-FSDU-CFT-24F",261,0,2144
"","","","","","1ne0i1hipq","SER-FSDU-CFT-48F",261,0,2144
"NGR-0-KTK-11418","NGR-0","KTK 1 Year Fix","KTK","","1ndvvh6sfj","SER-FSDU-CFT-6F",140,0,1476
"","","","","","1ndviohmt0","SER-FSDU-CFT-12F",140,0,1476
"","","","","","1ndvaft0jc","SER-FSDU-CFT-24F",140,0,1476
"","","","","","1ndvgmga2d","SER-FSDU-CFT-48F",140,0,1476
"NDZ-0-KTK-11417","NDZ-0","KTK 1 Year Fix","KTK","Karnataka","1ndv8ubp99","SER-FSDU-CFT-6F",98,0,808
"","","","","","1ndvdlta18","SER-FSDU-CFT-12F",98,0,808
"","","","","","1ndv8km8h6","SER-FSDU-CFT-24F",98,0,808
"","","","","","1ndvju3o2m","SER-FSDU-CFT-48F",98,0,808
"NCH-0-KTK-11416","NCH-0","KTK 1 Year Fix","KTK","","1ndvq5u8b8","SER-FSDU-CFT-6F",232,0,2192
"","","","","","1ndvk1cve7","SER-FSDU-CFT-12F",232,0,2192
"","","","","","1ndvnprcg8","SER-FSDU-CFT-24F",232,0,2192
"","","","","","1ndva70fj8","SER-FSDU-CFT-48F",232,0,2192
"NBP-0-KTK-11415","NBP-0","KTK 1 Year Fix","KTK","","1ndvptlv3q","SER-FSDU-CFT-6F",243,0,3232
"","","","","","1ndv94itns","SER-FSDU-CFT-12F",243,0,3232
"","","","","","1ndvrsqrag","SER-FSDU-CFT-24F",243,0,3232
"","","","","","1ndvlc22n8","SER-FSDU-CFT-48F",243,0,3232
"NAR-0-KTK-11414","NAR-0","KTK 1 Year Fix","KTK","","1ndvkf0rvo","SER-FSDU-CFT-6F",347,0,2776
"","","","","","1ndv1jq0ec","SER-FSDU-CFT-12F",347,0,2776
"","","","","","1ndvv7m7nu","SER-FSDU-CFT-24F",347,0,2776
"","","","","","1ndvnu1qvl","SER-FSDU-CFT-48F",347,0,2776
"MWP-0-KTK-11413","MWP-0","KTK 1 Year Fix","KTK","","1ndvc4s3iq","SER-FSDU-CFT-6F",171,0,1448
"","","","","","1ndvqaqq9u","SER-FSDU-CFT-12F",171,0,1448
"","","","","","1ndvi0vk9q","SER-FSDU-CFT-24F",171,0,1448
"","","","","","1ndvne35ob","SER-FSDU-CFT-48F",171,0,1448
"MVA-0-KTK-11412","MVA-0","KTK 1 Year Fix","KTK","","1ndvu834tv","SER-FSDU-CFT-6F",268,0,2736
"","","","","","1ndv6e9r11","SER-FSDU-CFT-12F",268,0,2736
"","","","","","1ndvja7616","SER-FSDU-CFT-24F",268,0,2736
"","","","","","1ndv6sk66m","SER-FSDU-CFT-48F",268,0,2736
"MSM-0-KTK-11411","MSM-0","KTK 1 Year Fix","KTK","","1ndv8si8af","SER-FSDU-CFT-6F",237,0,1912
"","","","","","1ndvag9nqi","SER-FSDU-CFT-12F",237,0,1912
"","","","","","1ndv46897o","SER-FSDU-CFT-24F",237,0,1912
"","","","","","1ndvefrfd5","SER-FSDU-CFT-48F",237,0,1912
"MSC-0-KTK-11410","MSC-0","KTK 1 Year Fix","KTK","","1nduoahkfm","SER-FSDU-CFT-6F",6,0,48
"","","","","","1nduacagbb","SER-FSDU-CFT-12F",6,0,48
"","","","","","1ndu10m6us","SER-FSDU-CFT-24F",6,0,48
"","","","","","1ndurp5tp5","SER-FSDU-CFT-48F",6,0,48
"MRU-0-KTK-11409","MRU-0","KTK 1 Year Fix","KTK","","1nduoa5q3r","SER-FSDU-CFT-6F",100,0,800
"","","","","","1nduacabmf","SER-FSDU-CFT-12F",100,0,800
"","","","","","1ndu4u3tmu","SER-FSDU-CFT-24F",100,0,800
"","","","","","1ndu54o56t","SER-FSDU-CFT-48F",100,0,800
"MRH-0-KTK-11408","MRH-0","KTK 1 Year Fix","KTK","","1ndu0supq7","SER-FSDU-CFT-6F",215,0,1826
"","","","","","1ndumbsqq2","SER-FSDU-CFT-12F",215,0,1826
"","","","","","1nduski2jv","SER-FSDU-CFT-24F",215,0,1826
"","","","","","1nduajkvh0","SER-FSDU-CFT-48F",215,0,1826
"MNL-0-KTK-11407","MNL-0","KTK 1 Year Fix","KTK","","1ndum64cmf","SER-FSDU-CFT-6F",78,0,672
"","","","","","1ndub3u9qr","SER-FSDU-CFT-12F",78,0,672
"","","","","","1ndu79ahk9","SER-FSDU-CFT-24F",78,0,672
"","","","","","1ndujje66h","SER-FSDU-CFT-48F",78,0,672
"MLT-0-KTK-11406","MLT-0","KTK 1 Year Fix","KTK","","1ndujoklqo","SER-FSDU-CFT-6F",179,0,1560
"","","","","","1nduq8ts06","SER-FSDU-CFT-12F",179,0,1560
"","","","","","1ndurd0te5","SER-FSDU-CFT-24F",179,0,1560
"","","","","","1ndut4ucbk","SER-FSDU-CFT-48F",179,0,1560
"MLE-0-KTK-11405","MLE-0","KTK 1 Year Fix","KTK","Karnataka","1ndue8phpq","SER-FSDU-CFT-6F",139,0,1152
"","","","","","1ndu8t2jml","SER-FSDU-CFT-12F",139,0,1152
"","","","","","1ndu4vkj1j","SER-FSDU-CFT-24F",139,0,1152
"","","","","","1ndu56jgrm","SER-FSDU-CFT-48F",139,0,1152
"MKC-0-KTK-11404","MKC-0","KTK 1 Year Fix","KTK","","1ndutrv1er","SER-FSDU-CFT-6F",201,0,2731
"","","","","","1ndu7hhdn8","SER-FSDU-CFT-12F",201,0,2731
"","","","","","1ndud682mk","SER-FSDU-CFT-24F",201,0,2731
"","","","","","1nduaqhudj","SER-FSDU-CFT-48F",201,0,2731
"MIT-0-KTK-11403","MIT-0","KTK 1 Year Fix","KTK","","1ndujjarrt","SER-FSDU-CFT-6F",55,0,472
"","","","","","1nduh3j5a1","SER-FSDU-CFT-12F",55,0,472
"","","","","","1ndu5fk8ls","SER-FSDU-CFT-24F",55,0,472
"","","","","","1ndukgg5eh","SER-FSDU-CFT-48F",55,0,472
"MHK-0-KTK-11402","MHK-0","KTK 1 Year Fix","KTK","","1nducdgq8o","SER-FSDU-CFT-6F",99,0,792
"","","","","","1nduh63982","SER-FSDU-CFT-12F",99,0,792
"","","","","","1nduc3jamj","SER-FSDU-CFT-24F",99,0,792
"","","","","","1nduunupp3","SER-FSDU-CFT-48F",99,0,792
"MGS-0-KTK-11401","MGS-0","KTK 1 Year Fix","KTK","","1ndtjpeveh","SER-FSDU-CFT-6F",130,0,1040
"","","","","","1ndtbha8bc","SER-FSDU-CFT-12F",130,0,1040
"","","","","","1ndtagdjp6","SER-FSDU-CFT-24F",130,0,1040
"","","","","","1ndtaqsndr","SER-FSDU-CFT-48F",130,0,1040
"MES-0-KTK-11400","MES-0","KTK 1 Year Fix","KTK","","1ndtchohqf","SER-FSDU-CFT-6F",143,0,1176
"","","","","","1ndtoj6cno","SER-FSDU-CFT-12F",143,0,1176
"","","","","","1ndt38150i","SER-FSDU-CFT-24F",143,0,1176
"","","","","","1ndtanijeo","SER-FSDU-CFT-48F",143,0,1176
"MDR-0-KTK-11399","MDR-0","KTK 1 Year Fix","KTK","","1ndtmi2p52","SER-FSDU-CFT-6F",256,0,2992
"","","","","","1ndtji8lft","SER-FSDU-CFT-12F",256,0,2992
"","","","","","1ndt258t9m","SER-FSDU-CFT-24F",256,0,2992
"","","","","","1ndt650nvt","SER-FSDU-CFT-48F",256,0,2992
"MBN-0-KTK-11398","MBN-0","KTK 1 Year Fix","KTK","","1ndtoebna5","SER-FSDU-CFT-6F",202,0,1632
"","","","","","1ndtf0fsap","SER-FSDU-CFT-12F",202,0,1632
"","","","","","1ndtng335a","SER-FSDU-CFT-24F",202,0,1632
"","","","","","1ndt5t02c6","SER-FSDU-CFT-48F",202,0,1632
"LYR-0-KTK-11397","LYR-0","KTK 1 Year Fix","KTK","","1ndtrtj1rl","SER-FSDU-CFT-6F",370,0,2968
"","","","","","1ndtiu4kaq","SER-FSDU-CFT-12F",370,0,2968
"","","","","","1ndt3lo7ve","SER-FSDU-CFT-24F",370,0,2968
"","","","","","1ndtsgcj56","SER-FSDU-CFT-48F",370,0,2968
"LKZ-0-KTK-11396","LKZ-0","KTK 1 Year Fix","KTK","Karnataka","1ndt1l5734","SER-FSDU-CFT-6F",37,0,408
"","","","","","1ndtg5lngb","SER-FSDU-CFT-12F",37,0,408
"","","","","","1ndtvtran3","SER-FSDU-CFT-24F",37,0,408
"","","","","","1ndt70uds1","SER-FSDU-CFT-48F",37,0,408
"LGJ-0-KTK-11395","LGJ-0","KTK 1 Year Fix","KTK","","1ndtngdl1j","SER-FSDU-CFT-6F",308,0,2512
"","","","","","1ndtkbdu0d","SER-FSDU-CFT-12F",308,0,2512
"","","","","","1ndtfra1rk","SER-FSDU-CFT-24F",308,0,2512
"","","","","","1ndtaf772i","SER-FSDU-CFT-48F",308,0,2512
"LGD-0-KTK-11394","LGD-0","KTK 1 Year Fix","KTK","","1ndto4d4d4","SER-FSDU-CFT-6F",149,0,1648
"","","","","","1ndthcrkc9","SER-FSDU-CFT-12F",149,0,1648
"","","","","","1ndtv4s3it","SER-FSDU-CFT-24F",149,0,1648
"","","","","","1ndtps61g3","SER-FSDU-CFT-48F",149,0,1648
"KUD-0-KTK-11393","KUD-0","KTK 1 Year Fix","KTK","","1ndt0vsuqf","SER-FSDU-CFT-6F",81,0,686
"","","","","","1ndta3hil2","SER-FSDU-CFT-12F",81,0,686
"","","","","","1ndt17sb51","SER-FSDU-CFT-24F",81,0,686
"","","","","","1ndthe6chj","SER-FSDU-CFT-48F",81,0,686
"KSL-0-KTK-11392","KSL-0","KTK 1 Year Fix","KTK","","1ndsgrou4q","SER-FSDU-CFT-6F",216,0,1848
"","","","","","1ndsprebm7","SER-FSDU-CFT-12F",216,0,1848
"","","","","","1nds81v50t","SER-FSDU-CFT-24F",216,0,1848
"","","","","","1ndsal2fpf","SER-FSDU-CFT-48F",216,0,1848
"KRX-0-KTK-11391","KRX-0","KTK 1 Year Fix","KTK","","1nds5hagum","SER-FSDU-CFT-6F",142,0,1280
"","","","","","1ndsp4pgat","SER-FSDU-CFT-12F",142,0,1280
"","","","","","1nds8dq54a","SER-FSDU-CFT-24F",142,0,1280
"","","","","","1ndsd9vkid","SER-FSDU-CFT-48F",142,0,1280
"KRL-0-KTK-11390","KRL-0","KTK 1 Year Fix","KTK","","1ndsqtl55j","SER-FSDU-CFT-6F",298,0,3028
"","","","","","1nds70dbf3","SER-FSDU-CFT-12F",298,0,3028
"","","","","","1ndsbo7pp8","SER-FSDU-CFT-24F",298,0,3028
"","","","","","1ndsfdbcce","SER-FSDU-CFT-48F",298,0,3028
"KR8-0-KTK-11389","KR8-0","KTK 1 Year Fix","KTK","Karnataka","1ndsi6inrt","SER-FSDU-CFT-6F",173,0,1448
"","","","","","1ndslol9t5","SER-FSDU-CFT-12F",173,0,1448
"","","","","","1nds1d5lfc","SER-FSDU-CFT-24F",173,0,1448
"","","","","","1ndsp1mlac","SER-FSDU-CFT-48F",173,0,1448
"KLU-0-KTK-11388","KLU-0","KTK 1 Year Fix","KTK","","1nds9r8nf7","SER-FSDU-CFT-6F",191,0,1576
"","","","","","1ndsk7eqcn","SER-FSDU-CFT-12F",191,0,1576
"","","","","","1ndseqg741","SER-FSDU-CFT-24F",191,0,1576
"","","","","","1nds73ktpl","SER-FSDU-CFT-48F",191,0,1576
"KLT-0-KTK-11387","KLT-0","KTK 1 Year Fix","KTK","","1ndsd1fb1j","SER-FSDU-CFT-6F",311,0,2948
"","","","","","1ndsr55ot0","SER-FSDU-CFT-12F",311,0,2948
"","","","","","1nds31b4qs","SER-FSDU-CFT-24F",311,0,2948
"","","","","","1ndsc54f6j","SER-FSDU-CFT-48F",311,0,2948
"KKR-0-KTK-11386","KKR-0","KTK 1 Year Fix","KTK","","1ndsn00nj7","SER-FSDU-CFT-6F",292,0,2480
"","","","","","1nds774hh2","SER-FSDU-CFT-12F",292,0,2480
"","","","","","1ndsmmcf94","SER-FSDU-CFT-24F",292,0,2480
"","","","","","1ndsc41u0a","SER-FSDU-CFT-48F",292,0,2480
"KHR-0-KTK-11385","KHR-0","KTK 1 Year Fix","KTK","","1ndsa5ht22","SER-FSDU-CFT-6F",363,0,3064
"","","","","","1ndsmoa20j","SER-FSDU-CFT-12F",363,0,3064
"","","","","","1ndsqkgmci","SER-FSDU-CFT-24F",363,0,3064
"","","","","","1ndsauru06","SER-FSDU-CFT-48F",363,0,3064
"JYU-0-KTK-11384","JYU-0","KTK 1 Year Fix","KTK","","1nds78blbi","SER-FSDU-CFT-6F",85,0,922
"","","","","","1nds3b37a3","SER-FSDU-CFT-12F",85,0,922
"","","","","","1nds834d9g","SER-FSDU-CFT-24F",85,0,922
"","","","","","1ndsu1fbcd","SER-FSDU-CFT-48F",85,0,922
"JUP-0-KTK-11383","JUP-0","KTK 1 Year Fix","KTK","","1ndrc0dqn2","SER-FSDU-CFT-6F",235,0,2064
"","","","","","1ndr41ng0r","SER-FSDU-CFT-12F",235,0,2064
"","","","","","1ndrab67lv","SER-FSDU-CFT-24F",235,0,2064
"","","","","","1ndru498bb","SER-FSDU-CFT-48F",235,0,2064
"JRO-0-KTK-11382","JRO-0","KTK 1 Year Fix","KTK","","1ndrs1sl33","SER-FSDU-CFT-6F",492,0,4505
"","","","","","1ndr1fn9hr","SER-FSDU-CFT-12F",492,0,4505
"","","","","","1ndrd4cfdq","SER-FSDU-CFT-24F",492,0,4505
"","","","","","1ndrfolp33","SER-FSDU-CFT-48F",492,0,4505
"JRN-0-KTK-11381","JRN-0","KTK 1 Year Fix","KTK","","1ndrasifvi","SER-FSDU-CFT-6F",649,0,5472
"","","","","","1ndruc8iau","SER-FSDU-CFT-12F",649,0,5472
"","","","","","1ndrdk4dik","SER-FSDU-CFT-24F",649,0,5472
"","","","","","1ndr65pedo","SER-FSDU-CFT-48F",649,0,5472
"JGP-0-KTK-11380","JGP-0","KTK 1 Year Fix","KTK","","1ndr740kju","SER-FSDU-CFT-6F",167,0,1568
"","","","","","1ndr6un0l2","SER-FSDU-CFT-12F",167,0,1568
"","","","","","1ndrvrml8n","SER-FSDU-CFT-24F",167,0,1568
"","","","","","1ndrsinauv","SER-FSDU-CFT-48F",167,0,1568
"JBW-0-KTK-11379","JBW-0","KTK 1 Year Fix","KTK","","1ndr5lca25","SER-FSDU-CFT-6F",140,0,1128
"","","","","","1ndr9dvuv6","SER-FSDU-CFT-12F",140,0,1128
"","","","","","1ndrctheme","SER-FSDU-CFT-24F",140,0,1128
"","","","","","1ndr1d3ctg","SER-FSDU-CFT-48F",140,0,1128
"JBV-0-KTK-11378","JBV-0","KTK 1 Year Fix","KTK","Karnataka","1ndrmrh9u7","SER-FSDU-CFT-6F",105,0,840
"","","","","","1ndrg4f2om","SER-FSDU-CFT-12F",105,0,840
"","","","","","1ndraqprn9","SER-FSDU-CFT-24F",105,0,840
"","","","","","1ndrpsd47l","SER-FSDU-CFT-48F",105,0,840
"JBN-0-KTK-11377","JBN-0","KTK 1 Year Fix","KTK","","1ndr7sjs7r","SER-FSDU-CFT-6F",71,0,656
"","","","","","1ndrp2sor4","SER-FSDU-CFT-12F",71,0,656
"","","","","","1ndr4trpo0","SER-FSDU-CFT-24F",71,0,656
"","","","","","1ndr0krca0","SER-FSDU-CFT-48F",71,0,656
"IRD-0-KTK-11376","IRD-0","KTK 1 Year Fix","KTK","","1ndr7g800n","SER-FSDU-CFT-6F",91,0,744
"","","","","","1ndrhaniss","SER-FSDU-CFT-12F",91,0,744
"","","","","","1ndrp2trvt","SER-FSDU-CFT-24F",91,0,744
"","","","","","1ndr7rk0do","SER-FSDU-CFT-48F",91,0,744
"IDR-0-KTK-11375","IDR-0","KTK 1 Year Fix","KTK","Karnataka","1ndrhlhbnb","SER-FSDU-CFT-6F",319,0,3664
"","","","","","1ndrbfff2c","SER-FSDU-CFT-12F",319,0,3664
"","","","","","1ndr55gih7","SER-FSDU-CFT-24F",319,0,3664
"","","","","","1ndrte0msf","SER-FSDU-CFT-48F",319,0,3664
"HYS-0-KTK-11374","HYS-0","KTK 1 Year Fix","KTK","","1ndqjqv0ck","SER-FSDU-CFT-6F",428,0,3766
"","","","","","1ndq3dg7rf","SER-FSDU-CFT-12F",428,0,3766
"","","","","","1ndqgjr39m","SER-FSDU-CFT-24F",428,0,3766
"","","","","","1ndqi7sd9t","SER-FSDU-CFT-48F",428,0,3766
"HTR-0-KTK-11373","HTR-0","KTK 1 Year Fix","KTK","","1ndqt5lmse","SER-FSDU-CFT-6F",263,0,2152
"","","","","","1ndqaggn6t","SER-FSDU-CFT-12F",263,0,2152
"","","","","","1ndqvdu6v8","SER-FSDU-CFT-24F",263,0,2152
"","","","","","1ndqiopc3g","SER-FSDU-CFT-48F",263,0,2152
"HSR-0-KTK-11372","HSR-0","KTK 1 Year Fix","KTK","","1ndq14b9ph","SER-FSDU-CFT-6F",350,0,3511
"","","","","","1ndqo0gs4k","SER-FSDU-CFT-12F",350,0,3511
"","","","","","1ndqs2mib5","SER-FSDU-CFT-24F",350,0,3511
"","","","","","1ndqce0egk","SER-FSDU-CFT-48F",350,0,3511
"HRX-0-KTK-11371","HRX-0","KTK 1 Year Fix","KTK","","1ndqe5oijh","SER-FSDU-CFT-6F",149,0,1392
"","","","","","1ndqejnksg","SER-FSDU-CFT-12F",149,0,1392
"","","","","","1ndqhskam5","SER-FSDU-CFT-24F",149,0,1392
"","","","","","1ndqihiegm","SER-FSDU-CFT-48F",149,0,1392
"HRR-0-KTK-11370","HRR-0","KTK 1 Year Fix","KTK","","1ndqq9gbch","SER-FSDU-CFT-6F",277,0,2216
"","","","","","1ndq9kkcev","SER-FSDU-CFT-12F",277,0,2216
"","","","","","1ndqeuh2s1","SER-FSDU-CFT-24F",277,0,2216
"","","","","","1ndq0on67n","SER-FSDU-CFT-48F",277,0,2216
"HRJ-0-KTK-11369","HRJ-0","KTK 1 Year Fix","KTK","Karnataka","1ndqe7t2jv","SER-FSDU-CFT-6F",323,0,2800
"","","","","","1ndqnuj2n0","SER-FSDU-CFT-12F",323,0,2800
"","","","","","1ndqf27j0e","SER-FSDU-CFT-24F",323,0,2800
"","","","","","1ndq3q9r9l","SER-FSDU-CFT-48F",323,0,2800
"HNR-0-KTK-11368","HNR-0","KTK 1 Year Fix","KTK","","1ndqi79h93","SER-FSDU-CFT-6F",170,0,1648
"","","","","","1ndqqlphn4","SER-FSDU-CFT-12F",170,0,1648
"","","","","","1ndql2a1tu","SER-FSDU-CFT-24F",170,0,1648
"","","","","","1ndqecrbu4","SER-FSDU-CFT-48F",170,0,1648
"HMM-0-KTK-11367","HMM-0","KTK 1 Year Fix","KTK","","1ndqjkjrsr","SER-FSDU-CFT-6F",300,0,2748
"","","","","","1ndqm3783l","SER-FSDU-CFT-12F",300,0,2748
"","","","","","1ndqadd93p","SER-FSDU-CFT-24F",300,0,2748
"","","","","","1ndqif28go","SER-FSDU-CFT-48F",300,0,2748
"HKB-0-KTK-11366","HKB-0","KTK 1 Year Fix","KTK","","1ndq4q72m1","SER-FSDU-CFT-6F",352,0,3152
"","","","","","1ndqp2s89t","SER-FSDU-CFT-12F",352,0,3152
"","","","","","1ndqg6kg7a","SER-FSDU-CFT-24F",352,0,3152
"","","","","","1ndqlvpbdg","SER-FSDU-CFT-48F",352,0,3152
"HIS-0-KTK-11365","HIS-0","KTK 1 Year Fix","KTK","","1ndpuoc8sn","SER-FSDU-CFT-6F",226,0,2128
"","","","","","1ndpqvhqic","SER-FSDU-CFT-12F",226,0,2128
"","","","","","1ndp8v8t3i","SER-FSDU-CFT-24F",226,0,2128
"","","","","","1ndpbj0i6m","SER-FSDU-CFT-48F",226,0,2128
"HBR-0-KTK-11364","HBR-0","KTK 1 Year Fix","KTK","","1ndpa6ubep","SER-FSDU-CFT-6F",375,0,3080
"","","","","","1ndpgon6pr","SER-FSDU-CFT-12F",375,0,3080
"","","","","","1ndpthkt5d","SER-FSDU-CFT-24F",375,0,3080
"","","","","","1ndpjaq0b7","SER-FSDU-CFT-48F",375,0,3080
"HAA-0-KTK-11363","HAA-0","KTK 1 Year Fix","KTK","","1ndpqof4ej","SER-FSDU-CFT-6F",27,0,224
"","","","","","1ndpdgi638","SER-FSDU-CFT-12F",27,0,224
"","","","","","1ndpcq3aie","SER-FSDU-CFT-24F",27,0,224
"","","","","","1ndp8eeeij","SER-FSDU-CFT-48F",27,0,224
"GZM-0-KTK-11362","GZM-0","KTK 1 Year Fix","KTK","","1ndpleg6f8","SER-FSDU-CFT-6F",235,0,2040
"","","","","","1ndp7vp4fo","SER-FSDU-CFT-12F",235,0,2040
"","","","","","1ndp4mcpns","SER-FSDU-CFT-24F",235,0,2040
"","","","","","1ndp00k9op","SER-FSDU-CFT-48F",235,0,2040
"GVM-0-KTK-11361","GVM-0","KTK 1 Year Fix","KTK","","1ndpcl357p","SER-FSDU-CFT-6F",411,0,3344
"","","","","","1ndp6pc2e1","SER-FSDU-CFT-12F",411,0,3344
"","","","","","1ndp2cdsah","SER-FSDU-CFT-24F",411,0,3344
"","","","","","1ndpb3rrgg","SER-FSDU-CFT-48F",411,0,3344
"GRZ-0-KTK-11360","GRZ-0","KTK 1 Year Fix","KTK","","1ndpfli1uc","SER-FSDU-CFT-6F",348,0,2808
"","","","","","1ndpf8rovu","SER-FSDU-CFT-12F",348,0,2808
"","","","","","1ndpc7ber2","SER-FSDU-CFT-24F",348,0,2808
"","","","","","1ndpnao9mi","SER-FSDU-CFT-48F",348,0,2808
"GLU-0-KTK-11359","GLU-0","KTK 1 Year Fix","KTK","","1ndpv8cuml","SER-FSDU-CFT-6F",247,0,2232
"","","","","","1ndp6acaob","SER-FSDU-CFT-12F",247,0,2232
"","","","","","1ndp9lds2f","SER-FSDU-CFT-24F",247,0,2232
"","","","","","1ndp4mhjeo","SER-FSDU-CFT-48F",247,0,2232
"GEM-0-KTK-11358","GEM-0","KTK 1 Year Fix","KTK","","1ndpvbpqfd","SER-FSDU-CFT-6F",242,0,1942
"","","","","","1ndpc1fchb","SER-FSDU-CFT-12F",242,0,1942
"","","","","","1ndpkejca3","SER-FSDU-CFT-24F",242,0,1942
"","","","","","1ndp73ofnr","SER-FSDU-CFT-48F",242,0,1942
"GEH-0-KTK-11357","GEH-0","KTK 1 Year Fix","KTK","","1ndp306kae","SER-FSDU-CFT-6F",364,0,2976
"","","","","","1ndp4dm9lg","SER-FSDU-CFT-12F",364,0,2976
"","","","","","1ndpg4ibi4","SER-FSDU-CFT-24F",364,0,2976
"","","","","","1ndp3cmmgv","SER-FSDU-CFT-48F",364,0,2976
"GDX-0-KTK-11356","GDX-0","KTK 1 Year Fix","KTK","","1ndorp85b1","SER-FSDU-CFT-6F",425,0,3456
"","","","","","1ndoci3f8i","SER-FSDU-CFT-12F",425,0,3456
"","","","","","1ndo1gl6s7","SER-FSDU-CFT-24F",425,0,3456
"","","","","","1ndo7iiq4o","SER-FSDU-CFT-48F",425,0,3456
"GDH-0-KTK-11355","GDH-0","KTK 1 Year Fix","KTK","","1ndoe80cr2","SER-FSDU-CFT-6F",297,0,2736
"","","","","","1ndon0vgab","SER-FSDU-CFT-12F",297,0,2736
"","","","","","1ndo5r1954","SER-FSDU-CFT-24F",297,0,2736
"","","","","","1ndo9fke0k","SER-FSDU-CFT-48F",297,0,2736
"GBP-0-KTK-11354","GBP-0","KTK 1 Year Fix","KTK","","1ndoibnua0","SER-FSDU-CFT-6F",380,0,3302
"","","","","","1ndo5clpti","SER-FSDU-CFT-12F",380,0,3302
"","","","","","1ndofoau9l","SER-FSDU-CFT-24F",380,0,3302
"","","","","","1ndojgor7i","SER-FSDU-CFT-48F",380,0,3302
"FCE-0-KTK-11353","FCE-0","KTK 1 Year Fix","KTK","","1ndo7s74qm","SER-FSDU-CFT-6F",238,0,1960
"","","","","","1ndoc2jrr3","SER-FSDU-CFT-12F",238,0,1960
"","","","","","1ndocv67kq","SER-FSDU-CFT-24F",238,0,1960
"","","","","","1ndoe9u30s","SER-FSDU-CFT-48F",238,0,1960
"EWS-0-KTK-11352","EWS-0","KTK 1 Year Fix","KTK","","1ndo3j45kv","SER-FSDU-CFT-6F",373,0,4592
"","","","","","1ndo2u3mmj","SER-FSDU-CFT-12F",373,0,4592
"","","","","","1ndo0k3j2h","SER-FSDU-CFT-24F",373,0,4592
"","","","","","1ndodi1ib3","SER-FSDU-CFT-48F",373,0,4592
"EWL-0-KTK-11351","EWL-0","KTK 1 Year Fix","KTK","","1ndo3kkkph","SER-FSDU-CFT-6F",128,0,1200
"","","","","","1ndots0aid","SER-FSDU-CFT-12F",128,0,1200
"","","","","","1ndo9ncgo6","SER-FSDU-CFT-24F",128,0,1200
"","","","","","1ndoh438n3","SER-FSDU-CFT-48F",128,0,1200
"ESL-0-KTK-11350","ESL-0","KTK 1 Year Fix","KTK","","1ndo6lfr04","SER-FSDU-CFT-6F",48,0,568
"","","","","","1ndou7jl5j","SER-FSDU-CFT-12F",48,0,568
"","","","","","1ndo30dh8r","SER-FSDU-CFT-24F",48,0,568
"","","","","","1ndo80iaj4","SER-FSDU-CFT-48F",48,0,568
"EPR-0-KTK-11349","EPR-0","KTK 1 Year Fix","KTK","","1ndo2t16rn","SER-FSDU-CFT-6F",259,0,3248
"","","","","","1ndoc262hk","SER-FSDU-CFT-12F",259,0,3248
"","","","","","1ndoo0vkeq","SER-FSDU-CFT-24F",259,0,3248
"","","","","","1ndo8phn70","SER-FSDU-CFT-48F",259,0,3248
"ENL-0-KTK-11348","ENL-0","KTK 1 Year Fix","KTK","Karnataka","1ndoi4hr6p","SER-FSDU-CFT-6F",350,0,2880
"","","","","","1ndofup7ou","SER-FSDU-CFT-12F",350,0,2880
"","","","","","1ndo5snn7m","SER-FSDU-CFT-24F",350,0,2880
"","","","","","1ndofbck1d","SER-FSDU-CFT-48F",350,0,2880
